size: 5120.000000 MiB, n (=2)  % 16 != 0.....
size: 1111040.000000 MiB, n (=13)  % 16 != 0.....
size: 1131520.000000 MiB, n (=13)  % 16 != 0.....
size: 1152000.000000 MiB, n (=13)  % 16 != 0.....
size: 1172480.000000 MiB, n (=13)  % 16 != 0.....
size: 1192960.000000 MiB, n (=13)  % 16 != 0.....
size: 1213440.000000 MiB, n (=13)  % 16 != 0.....
size: 1233920.000000 MiB, n (=14)  % 16 != 0.....
size: 1254400.000000 MiB, n (=14)  % 16 != 0.....
size: 1274880.000000 MiB, n (=14)  % 16 != 0.....
size: 1295360.000000 MiB, n (=14)  % 16 != 0.....
size: 1315840.000000 MiB, n (=14)  % 16 != 0.....
size: 1336320.000000 MiB, n (=14)  % 16 != 0.....
size: 1356800.000000 MiB, n (=14)  % 16 != 0.....
size: 1377280.000000 MiB, n (=14)  % 16 != 0.....
size: 1397760.000000 MiB, n (=14)  % 16 != 0.....
size: 1418240.000000 MiB, n (=14)  % 16 != 0.....
size: 1438720.000000 MiB, n (=14)  % 16 != 0.....
size: 1459200.000000 MiB, n (=14)  % 16 != 0.....
size: 1479680.000000 MiB, n (=14)  % 16 != 0.....
size: 1500160.000000 MiB, n (=14)  % 16 != 0.....
size: 1520640.000000 MiB, n (=15)  % 16 != 0.....
size: 1541120.000000 MiB, n (=15)  % 16 != 0.....
size: 1561600.000000 MiB, n (=15)  % 16 != 0.....
size: 1582080.000000 MiB, n (=15)  % 16 != 0.....
size: 1602560.000000 MiB, n (=15)  % 16 != 0.....
size: 1623040.000000 MiB, n (=15)  % 16 != 0.....
size: 1643520.000000 MiB, n (=15)  % 16 != 0.....
size: 1664000.000000 MiB, n (=15)  % 16 != 0.....
size: 1684480.000000 MiB, n (=15)  % 16 != 0.....
size: 1704960.000000 MiB, n (=15)  % 16 != 0.....
size: 1725440.000000 MiB, n (=15)  % 16 != 0.....
size: 1745920.000000 MiB, n (=15)  % 16 != 0.....
size: 1766400.000000 MiB, n (=15)  % 16 != 0.....
size: 1786880.000000 MiB, n (=15)  % 16 != 0.....
size: 1807360.000000 MiB, n (=15)  % 16 != 0.....
size: 1827840.000000 MiB, n (=15)  % 16 != 0.....
Thread 0: 0.000137 s, 0.444771 GiB/s 
Thread 1: 0.000137 s, 0.443916 GiB/s 
Thread 2: 0.000137 s, 0.444395 GiB/s 
Thread 3: 0.000137 s, 0.444265 GiB/s 
Thread 4: 0.000137 s, 0.443956 GiB/s 
Thread 5: 0.000137 s, 0.444133 GiB/s 
Thread 6: 0.000137 s, 0.443905 GiB/s 
Thread 7: 0.000137 s, 0.444434 GiB/s 
Thread 8: 0.000137 s, 0.444090 GiB/s 
Thread 9: 0.000137 s, 0.444287 GiB/s 
Thread 10: 0.000137 s, 0.444337 GiB/s 
Thread 11: 0.000137 s, 0.444276 GiB/s 
Thread 12: 0.000138 s, 0.443864 GiB/s 
Thread 13: 0.000137 s, 0.443952 GiB/s 
Thread 14: 0.000137 s, 0.444239 GiB/s 
Thread 15: 0.000137 s, 0.444198 GiB/s 
Thread 16: 0.000137 s, 0.444179 GiB/s 
Thread 17: 0.000137 s, 0.444517 GiB/s 
Thread 18: 0.000137 s, 0.444720 GiB/s 
Thread 19: 0.000137 s, 0.444283 GiB/s 
Thread 20: 0.000137 s, 0.444183 GiB/s 
Thread 21: 0.000137 s, 0.444544 GiB/s 
Thread 22: 0.000137 s, 0.444724 GiB/s 
Thread 23: 0.000137 s, 0.444437 GiB/s 
Thread 24: 0.000137 s, 0.444493 GiB/s 
Thread 25: 0.000137 s, 0.444562 GiB/s 
Thread 26: 0.000137 s, 0.444414 GiB/s 
Thread 27: 0.000137 s, 0.444353 GiB/s 
Executable:./../bin/adapt_membench_jacobi_3d_unrolled16,wss:1848320,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):16.000000,AvgTestRunTime(s):0.000138,CumulativeMemoryBandwidth(GiB/s):12.427667,TotalRunTime(s):1.375145,WSS(MiB):1.750000,
Thread 0: 0.000137 s, 0.444149 GiB/s 
Thread 1: 0.000137 s, 0.444003 GiB/s 
Thread 2: 0.000137 s, 0.444421 GiB/s 
Thread 3: 0.000137 s, 0.444460 GiB/s 
Thread 4: 0.000137 s, 0.444387 GiB/s 
Thread 5: 0.000137 s, 0.444325 GiB/s 
Thread 6: 0.000137 s, 0.444457 GiB/s 
Thread 7: 0.000137 s, 0.444450 GiB/s 
Thread 8: 0.000137 s, 0.444418 GiB/s 
Thread 9: 0.000137 s, 0.444506 GiB/s 
Thread 10: 0.000137 s, 0.444562 GiB/s 
Thread 11: 0.000137 s, 0.444399 GiB/s 
Thread 12: 0.000137 s, 0.444454 GiB/s 
Thread 13: 0.000137 s, 0.444297 GiB/s 
Thread 14: 0.000137 s, 0.444475 GiB/s 
Thread 15: 0.000137 s, 0.444457 GiB/s 
Thread 16: 0.000137 s, 0.444478 GiB/s 
Thread 17: 0.000137 s, 0.444535 GiB/s 
Thread 18: 0.000137 s, 0.444650 GiB/s 
Thread 19: 0.000137 s, 0.444549 GiB/s 
Thread 20: 0.000137 s, 0.444557 GiB/s 
Thread 21: 0.000137 s, 0.444099 GiB/s 
Thread 22: 0.000137 s, 0.444204 GiB/s 
Thread 23: 0.000137 s, 0.444728 GiB/s 
Thread 24: 0.000137 s, 0.444303 GiB/s 
Thread 25: 0.000137 s, 0.444360 GiB/s 
Thread 26: 0.000137 s, 0.444420 GiB/s 
Thread 27: 0.000137 s, 0.444114 GiB/s 
Executable:./../bin/adapt_membench_jacobi_3d_unrolled16,wss:1868800,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):16.000000,AvgTestRunTime(s):0.000138,CumulativeMemoryBandwidth(GiB/s):12.387284,TotalRunTime(s):1.379628,WSS(MiB):1.750000,
Thread 0: 0.000137 s, 0.444097 GiB/s 
Thread 1: 0.000137 s, 0.444138 GiB/s 
Thread 2: 0.000137 s, 0.444241 GiB/s 
Thread 3: 0.000137 s, 0.444099 GiB/s 
Thread 4: 0.000137 s, 0.444440 GiB/s 
Thread 5: 0.000137 s, 0.444178 GiB/s 
Thread 6: 0.000137 s, 0.444202 GiB/s 
Thread 7: 0.000137 s, 0.444355 GiB/s 
Thread 8: 0.000137 s, 0.443940 GiB/s 
Thread 9: 0.000137 s, 0.444380 GiB/s 
Thread 10: 0.000137 s, 0.444035 GiB/s 
Thread 11: 0.000137 s, 0.444163 GiB/s 
Thread 12: 0.000137 s, 0.444065 GiB/s 
Thread 13: 0.000137 s, 0.444174 GiB/s 
Thread 14: 0.000137 s, 0.444264 GiB/s 
Thread 15: 0.000137 s, 0.444656 GiB/s 
Thread 16: 0.000137 s, 0.444675 GiB/s 
Thread 17: 0.000137 s, 0.444536 GiB/s 
Thread 18: 0.000137 s, 0.444598 GiB/s 
Thread 19: 0.000137 s, 0.444114 GiB/s 
Thread 20: 0.000137 s, 0.444209 GiB/s 
Thread 21: 0.000137 s, 0.444314 GiB/s 
Thread 22: 0.000137 s, 0.444494 GiB/s 
Thread 23: 0.000137 s, 0.444239 GiB/s 
Thread 24: 0.000137 s, 0.444413 GiB/s 
Thread 25: 0.000137 s, 0.444513 GiB/s 
Thread 26: 0.000137 s, 0.444108 GiB/s 
Thread 27: 0.000138 s, 0.443525 GiB/s 
Executable:./../bin/adapt_membench_jacobi_3d_unrolled16,wss:1889280,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):16.000000,AvgTestRunTime(s):0.000138,CumulativeMemoryBandwidth(GiB/s):12.412611,TotalRunTime(s):1.376813,WSS(MiB):1.750000,
Thread 0: 0.000137 s, 0.444533 GiB/s 
Thread 1: 0.000137 s, 0.444510 GiB/s 
Thread 2: 0.000137 s, 0.444467 GiB/s 
Thread 3: 0.000137 s, 0.444487 GiB/s 
Thread 4: 0.000137 s, 0.444490 GiB/s 
Thread 5: 0.000137 s, 0.444501 GiB/s 
Thread 6: 0.000137 s, 0.444277 GiB/s 
Thread 7: 0.000137 s, 0.444577 GiB/s 
Thread 8: 0.000137 s, 0.444444 GiB/s 
Thread 9: 0.000137 s, 0.444529 GiB/s 
Thread 10: 0.000137 s, 0.444405 GiB/s 
Thread 11: 0.000137 s, 0.444403 GiB/s 
Thread 12: 0.000137 s, 0.444651 GiB/s 
Thread 13: 0.000137 s, 0.444355 GiB/s 
Thread 14: 0.000137 s, 0.444489 GiB/s 
Thread 15: 0.000137 s, 0.444444 GiB/s 
Thread 16: 0.000137 s, 0.444564 GiB/s 
Thread 17: 0.000137 s, 0.444334 GiB/s 
Thread 18: 0.000137 s, 0.444493 GiB/s 
Thread 19: 0.000137 s, 0.444348 GiB/s 
Thread 20: 0.000137 s, 0.443977 GiB/s 
Thread 21: 0.000137 s, 0.444470 GiB/s 
Thread 22: 0.000137 s, 0.444036 GiB/s 
Thread 23: 0.000137 s, 0.444574 GiB/s 
Thread 24: 0.000137 s, 0.444606 GiB/s 
Thread 25: 0.000137 s, 0.444473 GiB/s 
Thread 26: 0.000137 s, 0.444360 GiB/s 
Thread 27: 0.000137 s, 0.443938 GiB/s 
Executable:./../bin/adapt_membench_jacobi_3d_unrolled16,wss:1909760,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):16.000000,AvgTestRunTime(s):0.000137,CumulativeMemoryBandwidth(GiB/s):12.429663,TotalRunTime(s):1.374924,WSS(MiB):1.750000,
Thread 0: 0.000137 s, 0.444602 GiB/s 
Thread 1: 0.000137 s, 0.444268 GiB/s 
Thread 2: 0.000137 s, 0.444428 GiB/s 
Thread 3: 0.000137 s, 0.443945 GiB/s 
Thread 4: 0.000137 s, 0.444484 GiB/s 
Thread 5: 0.000137 s, 0.444220 GiB/s 
Thread 6: 0.000137 s, 0.444485 GiB/s 
Thread 7: 0.000137 s, 0.444089 GiB/s 
Thread 8: 0.000137 s, 0.444237 GiB/s 
Thread 9: 0.000137 s, 0.444222 GiB/s 
Thread 10: 0.000137 s, 0.444171 GiB/s 
Thread 11: 0.000137 s, 0.444091 GiB/s 
Thread 12: 0.000137 s, 0.444310 GiB/s 
Thread 13: 0.000137 s, 0.444323 GiB/s 
Thread 14: 0.000137 s, 0.444104 GiB/s 
Thread 15: 0.000137 s, 0.444261 GiB/s 
Thread 16: 0.000137 s, 0.444347 GiB/s 
Thread 17: 0.000137 s, 0.444278 GiB/s 
Thread 18: 0.000137 s, 0.444061 GiB/s 
Thread 19: 0.000137 s, 0.444288 GiB/s 
Thread 20: 0.000137 s, 0.444460 GiB/s 
Thread 21: 0.000138 s, 0.443881 GiB/s 
Thread 22: 0.000137 s, 0.444477 GiB/s 
Thread 23: 0.000137 s, 0.444698 GiB/s 
Thread 24: 0.000137 s, 0.444255 GiB/s 
Thread 25: 0.000137 s, 0.444137 GiB/s 
Thread 26: 0.000137 s, 0.444280 GiB/s 
Thread 27: 0.000137 s, 0.444371 GiB/s 
Executable:./../bin/adapt_membench_jacobi_3d_unrolled16,wss:1930240,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):16.000000,AvgTestRunTime(s):0.000138,CumulativeMemoryBandwidth(GiB/s):12.428156,TotalRunTime(s):1.375091,WSS(MiB):1.750000,
Thread 0: 0.000137 s, 0.444252 GiB/s 
Thread 1: 0.000137 s, 0.444382 GiB/s 
Thread 2: 0.000137 s, 0.444543 GiB/s 
Thread 3: 0.000137 s, 0.444675 GiB/s 
Thread 4: 0.000137 s, 0.444386 GiB/s 
Thread 5: 0.000137 s, 0.444373 GiB/s 
Thread 6: 0.000137 s, 0.444778 GiB/s 
Thread 7: 0.000137 s, 0.445025 GiB/s 
Thread 8: 0.000137 s, 0.444742 GiB/s 
Thread 9: 0.000137 s, 0.444510 GiB/s 
Thread 10: 0.000137 s, 0.444704 GiB/s 
Thread 11: 0.000137 s, 0.444820 GiB/s 
Thread 12: 0.000137 s, 0.444766 GiB/s 
Thread 13: 0.000137 s, 0.444455 GiB/s 
Thread 14: 0.000137 s, 0.444752 GiB/s 
Thread 15: 0.000137 s, 0.444470 GiB/s 
Thread 16: 0.000137 s, 0.444651 GiB/s 
Thread 17: 0.000137 s, 0.444077 GiB/s 
Thread 18: 0.000137 s, 0.444219 GiB/s 
Thread 19: 0.000137 s, 0.444527 GiB/s 
Thread 20: 0.000137 s, 0.444246 GiB/s 
Thread 21: 0.000137 s, 0.444358 GiB/s 
Thread 22: 0.000137 s, 0.444295 GiB/s 
Thread 23: 0.000137 s, 0.444272 GiB/s 
Thread 24: 0.000137 s, 0.444766 GiB/s 
Thread 25: 0.000137 s, 0.444487 GiB/s 
Thread 26: 0.000137 s, 0.444511 GiB/s 
Thread 27: 0.000137 s, 0.444354 GiB/s 
Executable:./../bin/adapt_membench_jacobi_3d_unrolled16,wss:1950720,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):16.000000,AvgTestRunTime(s):0.000137,CumulativeMemoryBandwidth(GiB/s):12.433906,TotalRunTime(s):1.374455,WSS(MiB):1.750000,
Thread 0: 0.000137 s, 0.444155 GiB/s 
Thread 1: 0.000137 s, 0.444734 GiB/s 
Thread 2: 0.000137 s, 0.444585 GiB/s 
Thread 3: 0.000137 s, 0.444391 GiB/s 
Thread 4: 0.000137 s, 0.443974 GiB/s 
Thread 5: 0.000137 s, 0.444343 GiB/s 
Thread 6: 0.000137 s, 0.444450 GiB/s 
Thread 7: 0.000137 s, 0.444157 GiB/s 
Thread 8: 0.000137 s, 0.444330 GiB/s 
Thread 9: 0.000137 s, 0.444337 GiB/s 
Thread 10: 0.000137 s, 0.444404 GiB/s 
Thread 11: 0.000137 s, 0.444407 GiB/s 
Thread 12: 0.000137 s, 0.444298 GiB/s 
Thread 13: 0.000138 s, 0.443841 GiB/s 
Thread 14: 0.000137 s, 0.444195 GiB/s 
Thread 15: 0.000137 s, 0.444296 GiB/s 
Thread 16: 0.000137 s, 0.444335 GiB/s 
Thread 17: 0.000137 s, 0.444230 GiB/s 
Thread 18: 0.000137 s, 0.444792 GiB/s 
Thread 19: 0.000137 s, 0.444924 GiB/s 
Thread 20: 0.000137 s, 0.444802 GiB/s 
Thread 21: 0.000137 s, 0.444618 GiB/s 
Thread 22: 0.000137 s, 0.444667 GiB/s 
Thread 23: 0.000137 s, 0.444669 GiB/s 
Thread 24: 0.000137 s, 0.444706 GiB/s 
Thread 25: 0.000137 s, 0.444379 GiB/s 
Thread 26: 0.000137 s, 0.443925 GiB/s 
Thread 27: 0.000137 s, 0.444653 GiB/s 
Executable:./../bin/adapt_membench_jacobi_3d_unrolled16,wss:1971200,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):16.000000,AvgTestRunTime(s):0.000138,CumulativeMemoryBandwidth(GiB/s):12.381862,TotalRunTime(s):1.380232,WSS(MiB):1.750000,
Thread 0: 0.000137 s, 0.444300 GiB/s 
Thread 1: 0.000137 s, 0.444327 GiB/s 
Thread 2: 0.000137 s, 0.444036 GiB/s 
Thread 3: 0.000138 s, 0.443827 GiB/s 
Thread 4: 0.000137 s, 0.444127 GiB/s 
Thread 5: 0.000137 s, 0.444245 GiB/s 
Thread 6: 0.000137 s, 0.444521 GiB/s 
Thread 7: 0.000137 s, 0.444073 GiB/s 
Thread 8: 0.000137 s, 0.444437 GiB/s 
Thread 9: 0.000137 s, 0.444202 GiB/s 
Thread 10: 0.000137 s, 0.444429 GiB/s 
Thread 11: 0.000137 s, 0.444037 GiB/s 
Thread 12: 0.000137 s, 0.444302 GiB/s 
Thread 13: 0.000137 s, 0.444349 GiB/s 
Thread 14: 0.000137 s, 0.444165 GiB/s 
Thread 15: 0.000137 s, 0.444477 GiB/s 
Thread 16: 0.000137 s, 0.444257 GiB/s 
Thread 17: 0.000137 s, 0.444237 GiB/s 
Thread 18: 0.000137 s, 0.444374 GiB/s 
Thread 19: 0.000137 s, 0.443983 GiB/s 
Thread 20: 0.000137 s, 0.444134 GiB/s 
Thread 21: 0.000137 s, 0.444499 GiB/s 
Thread 22: 0.000138 s, 0.443654 GiB/s 
Thread 23: 0.000137 s, 0.444819 GiB/s 
Thread 24: 0.000137 s, 0.444012 GiB/s 
Thread 25: 0.000137 s, 0.444238 GiB/s 
Thread 26: 0.000138 s, 0.442442 GiB/s 
Thread 27: 0.000137 s, 0.444264 GiB/s 
Executable:./../bin/adapt_membench_jacobi_3d_unrolled16,wss:1991680,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):16.000000,AvgTestRunTime(s):0.000138,CumulativeMemoryBandwidth(GiB/s):12.387509,TotalRunTime(s):1.379603,WSS(MiB):1.750000,
Thread 0: 0.000138 s, 0.443800 GiB/s 
Thread 1: 0.000137 s, 0.444613 GiB/s 
Thread 2: 0.000137 s, 0.444633 GiB/s 
Thread 3: 0.000137 s, 0.444274 GiB/s 
Thread 4: 0.000137 s, 0.444454 GiB/s 
Thread 5: 0.000137 s, 0.444602 GiB/s 
Thread 6: 0.000137 s, 0.444016 GiB/s 
Thread 7: 0.000137 s, 0.444417 GiB/s 
Thread 8: 0.000137 s, 0.444357 GiB/s 
Thread 9: 0.000137 s, 0.444333 GiB/s 
Thread 10: 0.000137 s, 0.444040 GiB/s 
Thread 11: 0.000137 s, 0.444487 GiB/s 
Thread 12: 0.000137 s, 0.444203 GiB/s 
Thread 13: 0.000137 s, 0.444295 GiB/s 
Thread 14: 0.000137 s, 0.444203 GiB/s 
Thread 15: 0.000137 s, 0.444387 GiB/s 
Thread 16: 0.000137 s, 0.444365 GiB/s 
Thread 17: 0.000137 s, 0.444438 GiB/s 
Thread 18: 0.000137 s, 0.444151 GiB/s 
Thread 19: 0.000137 s, 0.443989 GiB/s 
Thread 20: 0.000137 s, 0.444709 GiB/s 
Thread 21: 0.000137 s, 0.444187 GiB/s 
Thread 22: 0.000137 s, 0.444423 GiB/s 
Thread 23: 0.000137 s, 0.443916 GiB/s 
Thread 24: 0.000137 s, 0.444512 GiB/s 
Thread 25: 0.000138 s, 0.443711 GiB/s 
Thread 26: 0.000137 s, 0.444518 GiB/s 
Thread 27: 0.000137 s, 0.444219 GiB/s 
Executable:./../bin/adapt_membench_jacobi_3d_unrolled16,wss:2012160,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):16.000000,AvgTestRunTime(s):0.000138,CumulativeMemoryBandwidth(GiB/s):12.396745,TotalRunTime(s):1.378575,WSS(MiB):1.750000,
Thread 0: 0.000137 s, 0.444777 GiB/s 
Thread 1: 0.000137 s, 0.444427 GiB/s 
Thread 2: 0.000137 s, 0.444753 GiB/s 
Thread 3: 0.000137 s, 0.444046 GiB/s 
Thread 4: 0.000137 s, 0.444425 GiB/s 
Thread 5: 0.000137 s, 0.444616 GiB/s 
Thread 6: 0.000137 s, 0.444562 GiB/s 
Thread 7: 0.000137 s, 0.444679 GiB/s 
Thread 8: 0.000137 s, 0.444530 GiB/s 
Thread 9: 0.000137 s, 0.444587 GiB/s 
Thread 10: 0.000137 s, 0.444692 GiB/s 
Thread 11: 0.000137 s, 0.444401 GiB/s 
Thread 12: 0.000137 s, 0.444147 GiB/s 
Thread 13: 0.000137 s, 0.444432 GiB/s 
Thread 14: 0.000137 s, 0.444392 GiB/s 
Thread 15: 0.000137 s, 0.444659 GiB/s 
Thread 16: 0.000137 s, 0.444687 GiB/s 
Thread 17: 0.000137 s, 0.444632 GiB/s 
Thread 18: 0.000137 s, 0.444439 GiB/s 
Thread 19: 0.000137 s, 0.444561 GiB/s 
Thread 20: 0.000137 s, 0.444406 GiB/s 
Thread 21: 0.000137 s, 0.444743 GiB/s 
Thread 22: 0.000137 s, 0.444480 GiB/s 
Thread 23: 0.000137 s, 0.444664 GiB/s 
Thread 24: 0.000137 s, 0.444261 GiB/s 
Thread 25: 0.000137 s, 0.444239 GiB/s 
Thread 26: 0.000137 s, 0.444357 GiB/s 
Thread 27: 0.000137 s, 0.444512 GiB/s 
Executable:./../bin/adapt_membench_jacobi_3d_unrolled16,wss:2032640,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):16.000000,AvgTestRunTime(s):0.000137,CumulativeMemoryBandwidth(GiB/s):12.432821,TotalRunTime(s):1.374575,WSS(MiB):1.750000,
Thread 0: 0.000137 s, 0.444560 GiB/s 
Thread 1: 0.000138 s, 0.443578 GiB/s 
Thread 2: 0.000137 s, 0.444361 GiB/s 
Thread 3: 0.000137 s, 0.443969 GiB/s 
Thread 4: 0.000138 s, 0.443830 GiB/s 
Thread 5: 0.000137 s, 0.444023 GiB/s 
Thread 6: 0.000137 s, 0.444349 GiB/s 
Thread 7: 0.000137 s, 0.444126 GiB/s 
Thread 8: 0.000137 s, 0.443933 GiB/s 
Thread 9: 0.000137 s, 0.444425 GiB/s 
Thread 10: 0.000137 s, 0.444574 GiB/s 
Thread 11: 0.000137 s, 0.444597 GiB/s 
Thread 12: 0.000137 s, 0.444591 GiB/s 
Thread 13: 0.000137 s, 0.444139 GiB/s 
Thread 14: 0.000137 s, 0.444108 GiB/s 
Thread 15: 0.000138 s, 0.441179 GiB/s 
Thread 16: 0.000137 s, 0.444400 GiB/s 
Thread 17: 0.000137 s, 0.444177 GiB/s 
Thread 18: 0.000137 s, 0.444282 GiB/s 
Thread 19: 0.000137 s, 0.444403 GiB/s 
Thread 20: 0.000137 s, 0.444080 GiB/s 
Thread 21: 0.000137 s, 0.444197 GiB/s 
Thread 22: 0.000137 s, 0.444073 GiB/s 
Thread 23: 0.000137 s, 0.443995 GiB/s 
Thread 24: 0.000137 s, 0.444081 GiB/s 
Thread 25: 0.000138 s, 0.443352 GiB/s 
Thread 26: 0.000137 s, 0.444193 GiB/s 
Thread 27: 0.000137 s, 0.444491 GiB/s 
Executable:./../bin/adapt_membench_jacobi_3d_unrolled16,wss:2053120,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):16.000000,AvgTestRunTime(s):0.000138,CumulativeMemoryBandwidth(GiB/s):12.352195,TotalRunTime(s):1.383547,WSS(MiB):1.750000,
Thread 0: 0.000137 s, 0.444476 GiB/s 
Thread 1: 0.000137 s, 0.444302 GiB/s 
Thread 2: 0.000137 s, 0.444388 GiB/s 
Thread 3: 0.000137 s, 0.444209 GiB/s 
Thread 4: 0.000137 s, 0.443966 GiB/s 
Thread 5: 0.000137 s, 0.444133 GiB/s 
Thread 6: 0.000137 s, 0.444112 GiB/s 
Thread 7: 0.000137 s, 0.444423 GiB/s 
Thread 8: 0.000137 s, 0.444417 GiB/s 
Thread 9: 0.000137 s, 0.444346 GiB/s 
Thread 10: 0.000137 s, 0.444165 GiB/s 
Thread 11: 0.000137 s, 0.444104 GiB/s 
Thread 12: 0.000137 s, 0.444356 GiB/s 
Thread 13: 0.000137 s, 0.444250 GiB/s 
Thread 14: 0.000137 s, 0.444628 GiB/s 
Thread 15: 0.000137 s, 0.444454 GiB/s 
Thread 16: 0.000137 s, 0.444030 GiB/s 
Thread 17: 0.000137 s, 0.444222 GiB/s 
Thread 18: 0.000137 s, 0.444355 GiB/s 
Thread 19: 0.000137 s, 0.444910 GiB/s 
Thread 20: 0.000137 s, 0.444387 GiB/s 
Thread 21: 0.000137 s, 0.444638 GiB/s 
Thread 22: 0.000137 s, 0.444505 GiB/s 
Thread 23: 0.000137 s, 0.444200 GiB/s 
Thread 24: 0.000137 s, 0.444514 GiB/s 
Thread 25: 0.000137 s, 0.444392 GiB/s 
Thread 26: 0.000138 s, 0.443834 GiB/s 
Thread 27: 0.000138 s, 0.443878 GiB/s 
Executable:./../bin/adapt_membench_jacobi_3d_unrolled16,wss:2073600,num_threads:28,ntimes:10000,
NumberOfThreads:28,n(elements):16.000000,AvgTestRunTime(s):0.000138,CumulativeMemoryBandwidth(GiB/s):12.426502,TotalRunTime(s):1.375274,WSS(MiB):1.750000,
Thread 0: 0.000137 s, 0.444626 GiB/s 
Thread 1: 0.000137 s, 0.444333 GiB/s 
Thread 2: 0.000137 s, 0.444386 GiB/s 
Thread 3: 0.000137 s, 0.444734 GiB/s 
Thread 4: 0.000137 s, 0.444725 GiB/s 
Thread 5: 0.000137 s, 0.444299 GiB/s 
Thread 6: 0.000137 s, 0.444178 GiB/s 
Thread 7: 0.000137 s, 0.444277 GiB/s 
Thread 8: 0.000137 s, 0.444616 GiB/s 
Thread 9: 0.000137 s, 0.444327 GiB/s 
Thread 10: 0.000137 s, 0.444387 GiB/s 
Thread 11: 0.000137 s, 0.444312 GiB/s 
Thread 12: 0.000137 s, 0.444512 GiB/s 
Thread 13: 0.000137 s, 0.444387 GiB/s 
Thread 14: 0.000137 s, 0.444396 GiB/s 
Thread 15: 0.000137 s, 0.444410 GiB/s 
Thread 16: 0.000137 s, 0.444293 GiB/s 
Thread 17: 0.000137 s, 0.444575 GiB/s 
